customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
C01911,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,61.0,No,3073.34
C01912,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Credit card,99.62,No,4926.53
C01913,Female,1,Yes,No,27,Yes,No,Fiber optic,No,No,Two year,No,Electronic check,116.84,No,3184.05
C01914,Female,0,No,Yes,4,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,32.48,No,172.52
C01915,Female,0,No,Yes,55,Yes,No phone service,DSL,No,No internet service,Month-to-month,No,Bank transfer,93.15,Yes,5158.92
C01916,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Electronic check,73.46,No,4657.38
C01917,Female,0,No,Yes,16,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,55.67,No,896.51
C01918,Male,0,No,No,54,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,84.72,No,4589.43
C01919,Male,0,Yes,Yes,8,Yes,No phone service,No,No,No,Two year,No,Bank transfer,107.03,No,862.29
C01920,Male,1,No,No,67,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,82.79,No,5574.33
C01921,Male,0,No,Yes,72,No,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,89.07,Yes,6434.94
C01922,Female,0,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,32.97,Yes,516.06
C01923,Male,0,No,No,15,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,90.0,No,1364.14
C01924,Female,0,Yes,Yes,12,Yes,No phone service,No,No,No internet service,One year,No,Electronic check,117.6,No,1452.07
C01925,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,114.92,No,8295.49
C01926,Male,0,No,No,62,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Electronic check,59.33,No,3692.49
C01927,Male,1,Yes,No,40,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,107.11,Yes,4297.6
C01928,Female,0,No,Yes,52,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,77.73,No,4057.34
C01929,Male,0,Yes,No,67,Yes,Yes,No,Yes,No internet service,Two year,No,Credit card,29.95,No,2048.1
C01930,Female,0,Yes,No,8,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,116.8,No,952.73
C01931,Female,0,No,No,50,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,79.93,No,4008.69
C01932,Male,0,No,No,47,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Bank transfer,28.69,No,1392.89
C01933,Male,0,No,No,48,No,No phone service,DSL,No internet service,Yes,One year,Yes,Credit card,75.8,No,3683.17
C01934,Male,0,No,No,17,No,No,DSL,No,No internet service,Month-to-month,No,Mailed check,90.87,No,1578.85
C01935,Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Credit card,41.96,No,418.94
C01936,Male,1,Yes,Yes,53,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,86.93,Yes,4648.87
C01937,Female,1,No,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,No,Credit card,115.56,No,1652.68
C01938,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,41.4,Yes,437.26
C01939,Male,0,No,No,39,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,67.58,No,2682.9
C01940,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,49.71,No,2303.08
C01941,Female,0,No,No,19,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,57.18,Yes,1126.0
C01942,Female,0,No,Yes,21,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,102.55,No,2164.92
C01943,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,101.18,No,4788.03
C01944,Male,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Electronic check,18.84,No,324.1
C01945,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,30.33,No,157.49
C01946,Male,0,Yes,No,64,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,53.25,No,3443.4
C01947,Female,0,No,No,20,Yes,No,DSL,No,No,Month-to-month,Yes,Electronic check,48.61,No,995.49
C01948,Female,0,No,No,60,Yes,No,No,No internet service,No,One year,Yes,Electronic check,27.45,No,1692.0
C01949,Male,0,No,No,54,Yes,No phone service,DSL,No,No,Month-to-month,Yes,Electronic check,87.45,No,4737.96
C01950,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,82.91,No,1952.25
C01951,Male,0,No,No,22,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,43.06,No,949.17
C01952,Male,1,Yes,No,10,Yes,No phone service,No,No internet service,Yes,Two year,No,Mailed check,54.53,No,575.3
C01953,Female,0,No,No,46,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,67.28,No,3126.01
C01954,Male,0,Yes,Yes,1,No,Yes,Fiber optic,No,Yes,One year,Yes,Mailed check,22.57,Yes,35.71
C01955,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,33.63,Yes,2358.18
C01956,Female,1,No,Yes,52,Yes,Yes,Fiber optic,Yes,No internet service,One year,No,Electronic check,83.33,No,4342.76
C01957,Male,0,Yes,No,10,Yes,No phone service,No,No internet service,No,One year,No,Bank transfer,67.05,No,691.16
C01958,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,78.65,No,1146.07
C01959,Male,1,Yes,No,72,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,116.3,No,8393.31
C01960,Female,0,No,No,11,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,94.31,No,1078.73
C01961,Male,1,No,Yes,35,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,115.79,No,4057.59
C01962,Female,1,Yes,No,22,Yes,Yes,DSL,No,No internet service,Two year,Yes,Electronic check,77.69,No,1714.9
C01963,Female,1,No,No,26,Yes,No,DSL,No,Yes,Month-to-month,Yes,Mailed check,18.15,No,480.8
C01964,Male,0,Yes,No,13,Yes,No phone service,No,No internet service,No,Month-to-month,Yes,Credit card,27.47,No,365.36
C01965,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,88.4,No,4734.12
C01966,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,48.81,No,1274.64
C01967,Female,0,No,No,20,Yes,No,DSL,No,Yes,Two year,No,Mailed check,59.79,No,1203.27
C01968,Male,0,No,No,48,Yes,No phone service,DSL,No internet service,No,One year,Yes,Electronic check,86.22,No,4147.08
C01969,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,51.68,Yes,3182.4
C01970,Male,0,Yes,No,71,Yes,No,No,Yes,No,One year,Yes,Credit card,106.24,No,7567.67
C01971,Male,0,No,No,43,Yes,No phone service,Fiber optic,No internet service,No internet service,One year,Yes,Credit card,57.13,No,2492.75
C01972,Male,0,Yes,No,43,No,No phone service,No,Yes,Yes,Month-to-month,Yes,Bank transfer,22.48,Yes,983.79
C01973,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,117.41,No,7046.64
C01974,Female,0,Yes,No,41,No,No phone service,Fiber optic,No internet service,No,Two year,Yes,Mailed check,67.46,No,2783.16
C01975,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,Two year,No,Bank transfer,53.4,No,1213.5
C01976,Male,0,No,Yes,72,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,108.82,No,7875.76
C01977,Male,0,No,Yes,0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Bank transfer,104.95,Yes,35.68
C01978,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,21.82,No,783.9
C01979,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,One year,Yes,Mailed check,99.65,No,5411.62
C01980,Male,0,Yes,Yes,15,Yes,No,DSL,No,No,One year,No,Mailed check,67.49,No,1019.52
C01981,Female,0,Yes,Yes,17,Yes,No phone service,DSL,No,Yes,One year,Yes,Bank transfer,86.02,No,1474.93
C01982,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Bank transfer,32.74,No,1223.72
C01983,Male,1,No,Yes,66,No,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,85.41,No,5640.83
C01984,Female,0,Yes,Yes,19,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Mailed check,41.24,Yes,830.54
C01985,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,29.85,Yes,558.88
C01986,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,31.6,Yes,422.9
C01987,Female,0,No,No,16,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,48.29,No,783.73
C01988,Male,0,No,No,29,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,118.16,No,3465.03
C01989,Male,0,Yes,Yes,42,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,23.48,Yes,1026.36
C01990,Female,0,Yes,Yes,47,Yes,No,DSL,No internet service,Yes,Two year,No,Bank transfer,51.42,No,2416.97
C01991,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,71.03,No,2984.96
C01992,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,38.9,Yes,2574.55
C01993,Male,0,Yes,Yes,52,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,No,Mailed check,115.12,Yes,6014.68
C01994,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,One year,No,Mailed check,64.52,No,4595.15
C01995,Male,1,No,Yes,33,No,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,87.96,Yes,2911.98
C01996,Female,0,Yes,Yes,71,Yes,No,DSL,No internet service,Yes,Two year,No,Bank transfer,54.36,No,3900.45
C01997,Male,0,No,No,70,Yes,No phone service,DSL,No,Yes,One year,Yes,Mailed check,37.61,No,2642.38
C01998,Male,0,No,No,12,Yes,No,No,No,Yes,One year,No,Bank transfer,48.66,Yes,626.11
C01999,Male,0,No,No,55,No,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,46.25,No,2574.86
C02000,Male,0,Yes,No,58,No,No,No,Yes,Yes,Two year,No,Bank transfer,103.6,No,6041.81
C02001,Female,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No internet service,One year,Yes,Mailed check,19.49,Yes,626.06
C02002,Female,0,No,No,53,Yes,No,Fiber optic,Yes,No internet service,One year,No,Mailed check,108.26,No,5739.58
C02003,Female,0,Yes,No,1,Yes,Yes,DSL,Yes,No internet service,Two year,No,Mailed check,57.68,No,85.42
C02004,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Two year,No,Electronic check,80.3,No,2926.49
C02005,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,99.36,Yes,3179.67
C02006,Female,1,Yes,No,0,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,64.56,No,1.3
C02007,Male,0,Yes,No,27,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Bank transfer,27.35,Yes,783.8
C02008,Male,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,72.71,No,1197.38
C02009,Male,0,Yes,No,56,Yes,Yes,DSL,No,No,Two year,No,Credit card,30.28,No,1735.22
C02010,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,101.29,Yes,6990.34
C02011,Male,1,No,No,51,Yes,No phone service,Fiber optic,No,No,Month-to-month,No,Mailed check,83.44,Yes,4275.47
C02012,Female,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,77.81,No,3383.19
C02013,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Two year,Yes,Credit card,18.04,No,834.42
C02014,Female,0,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,Two year,No,Bank transfer,114.97,No,1389.06
C02015,Female,0,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,One year,No,Bank transfer,31.16,No,929.08
C02016,Male,0,Yes,No,65,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card,36.53,No,2419.12
C02017,Female,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,Two year,No,Credit card,117.6,No,6131.64
C02018,Male,0,No,No,17,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Bank transfer,27.04,Yes,501.07
C02019,Female,1,Yes,No,27,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Credit card,92.91,Yes,2509.03
C02020,Male,0,No,No,3,Yes,No,DSL,No internet service,No internet service,One year,No,Mailed check,27.59,No,91.87
C02021,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,92.01,No,3786.93
C02022,Female,0,No,Yes,5,Yes,No,DSL,No,No,One year,Yes,Electronic check,107.83,No,574.61
C02023,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,53.32,No,455.52
C02024,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,No,No internet service,Two year,No,Electronic check,49.55,No,954.67
C02025,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Electronic check,112.23,No,4181.58
C02026,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No,One year,Yes,Electronic check,25.54,No,1755.67
C02027,Female,0,No,No,49,Yes,No phone service,No,No internet service,Yes,Two year,Yes,Bank transfer,53.1,No,2625.37
C02028,Female,1,No,No,59,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Bank transfer,83.95,No,4987.85
C02029,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,87.44,No,1066.56
C02030,Male,0,Yes,No,41,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.75,No,2649.38
C02031,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card,104.22,No,7026.09
C02032,Male,1,No,Yes,24,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Credit card,103.75,Yes,2518.33
C02033,Female,0,No,Yes,30,Yes,Yes,No,No,No,One year,Yes,Credit card,100.52,No,3034.91
C02034,Male,0,No,No,11,Yes,No phone service,DSL,Yes,No internet service,Two year,Yes,Electronic check,35.25,No,425.46
C02035,Female,0,Yes,No,63,Yes,Yes,No,Yes,No internet service,One year,Yes,Credit card,83.32,No,5296.97
C02036,Female,1,Yes,Yes,60,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Electronic check,103.95,No,6240.41
C02037,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,27.52,No,1456.86
C02038,Female,0,Yes,No,25,Yes,No,DSL,No,No,Two year,Yes,Mailed check,42.7,No,1076.6
C02039,Male,0,Yes,No,60,Yes,No,DSL,No internet service,No,One year,Yes,Bank transfer,116.78,No,7020.5
C02040,Male,0,No,No,9,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Electronic check,64.65,No,613.66
C02041,Male,0,Yes,No,11,Yes,No phone service,DSL,Yes,No internet service,One year,No,Electronic check,71.55,No,835.04
C02042,Male,0,Yes,No,21,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,53.38,No,1163.63
C02043,Male,0,No,No,52,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,57.61,Yes,3008.6
C02044,Female,1,No,No,20,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Credit card,108.35,No,2168.21
C02045,Female,0,Yes,No,34,Yes,No,DSL,No,No,Month-to-month,No,Credit card,39.13,No,1360.39
C02046,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,46.19,Yes,3259.99
C02047,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,Yes,No internet service,One year,Yes,Credit card,68.57,No,1805.83
C02048,Male,0,Yes,Yes,59,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card,49.37,No,2936.59
C02049,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,108.16,No,5004.95
C02050,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,81.93,No,5345.3
C02051,Male,0,Yes,No,14,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Credit card,68.88,Yes,972.88
C02052,Female,1,Yes,No,23,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,79.01,Yes,1830.19
C02053,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,One year,Yes,Bank transfer,20.0,No,183.19
C02054,Male,0,No,No,23,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,92.92,Yes,2139.96
C02055,Male,0,No,Yes,56,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Credit card,51.88,No,2948.65
C02056,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,79.43,Yes,2627.46
C02057,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Electronic check,102.05,No,4085.45
C02058,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,52.89,No,2104.03
C02059,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,21.73,No,264.98
C02060,Male,0,No,No,0,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,18.1,No,10.29
C02061,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,One year,Yes,Electronic check,104.84,No,3078.22
C02062,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,73.2,No,3082.53
C02063,Female,0,No,No,25,Yes,No,No,Yes,No,One year,No,Electronic check,83.7,No,2126.54
C02064,Male,1,No,No,52,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,78.28,Yes,4104.55
C02065,Female,0,Yes,No,46,Yes,Yes,No,No,Yes,One year,No,Credit card,35.07,No,1634.69
C02066,Female,0,No,No,8,Yes,No phone service,No,No,No internet service,Month-to-month,Yes,Electronic check,21.86,No,218.98
C02067,Male,1,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Mailed check,42.56,No,346.53
C02068,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,118.08,No,23.83
C02069,Male,0,Yes,No,70,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Credit card,60.2,No,4244.09
C02070,Male,1,Yes,No,43,Yes,No phone service,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,111.43,No,4829.44
C02071,Male,0,No,Yes,58,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.29,No,2575.95
C02072,Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,90.25,No,4990.5
C02073,Female,1,No,Yes,50,Yes,Yes,DSL,Yes,No,Month-to-month,No,Mailed check,20.63,No,1054.25
C02074,Male,0,Yes,No,15,Yes,No,No,Yes,No,Two year,Yes,Electronic check,19.32,No,310.62
C02075,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,65.05,Yes,2424.82
C02076,Female,0,Yes,No,10,No,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Bank transfer,83.56,Yes,885.45
C02077,Male,0,No,No,24,No,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer,115.19,No,2773.07
C02078,Male,0,Yes,No,58,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Bank transfer,21.0,No,1255.65
C02079,Female,0,Yes,No,28,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,117.78,Yes,3316.69
C02080,Male,0,No,No,39,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,65.65,No,2592.8
C02081,Female,0,Yes,No,7,No,No phone service,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,95.4,No,717.21
C02082,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,83.27,Yes,440.24
C02083,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,43.03,No,1934.54
C02084,Male,0,Yes,Yes,52,Yes,No phone service,No,No,No internet service,Month-to-month,No,Bank transfer,51.59,Yes,2686.48
C02085,Male,0,No,No,20,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,77.7,Yes,1581.73
C02086,Female,1,Yes,No,56,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,27.73,No,1571.99
C02087,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,One year,Yes,Mailed check,96.25,No,516.21
C02088,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Bank transfer,98.76,No,6124.96
C02089,Male,1,Yes,Yes,5,Yes,No phone service,DSL,No internet service,No,Month-to-month,Yes,Credit card,100.88,No,526.79
C02090,Female,0,Yes,No,52,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,103.71,No,5417.65
C02091,Female,0,No,No,3,Yes,No,DSL,No,Yes,Month-to-month,No,Bank transfer,87.6,No,305.03
C02092,Female,0,No,No,8,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.14,No,764.35
C02093,Female,0,No,Yes,68,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,77.46,No,5283.31
C02094,Male,1,No,No,71,Yes,No phone service,Fiber optic,No,No internet service,One year,Yes,Electronic check,40.89,No,2922.64
C02095,Male,0,Yes,No,3,Yes,No phone service,DSL,No,No,One year,Yes,Mailed check,26.39,Yes,101.06
C02096,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,36.03,No,2066.44
C02097,Female,0,Yes,Yes,36,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,37.5,Yes,1352.26
C02098,Female,0,No,Yes,70,Yes,No phone service,No,No internet service,No internet service,Month-to-month,No,Mailed check,94.55,No,6668.02
C02099,Male,0,Yes,No,5,Yes,No phone service,No,No internet service,No internet service,Two year,No,Mailed check,113.72,No,606.87
C02100,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,100.26,No,5062.27
C02101,Male,0,No,No,49,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,118.21,No,5825.43
C02102,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,22.41,Yes,335.48
